"symbol","name","last_price","pct_change","market_cap","volume"
"TYGO","Tigo Energy","1.05","-0.4852941176470588","1.55996681e+08","2.132431559236e+06"
"SXTC","China SXT Pharmaceuticals","0.0731","-0.4061738424045492","4.704645e+06","6.4985064351341e+07"
"RCON","Recon Technology","0.2519","-0.3871046228710462","3.7157244e+07","517254.4271"
"VPG","Vishay Precision","67.51","-0.33158415841584155","1.343401e+09","506772.207829"
"QNME","Quanome Technologies","0.4689","-0.3231812933025404","2.3882397e+07","1.2097785877e+06"
"VSEE","VSee Health, Inc.","0.0585","-0.30357142857142855","4.821871e+06","1.9217144969342e+07"
"TBLA","Taboola.com","3.685","-0.30340264650283555","1.448619065e+09","1.341541232772e+06"
"AMIX","Autonomix Medical","13.795","-0.2925641025641026","1.05885e+07","4.313549567534e+06"
"LMB","Limbach","55.62","-0.2786927765529763","9.19233476e+08","123014.118008"
"VVOS","Vivos Therapeutics","0.3374","-0.2700129813933363","6.422084e+06","3.880190576956e+06"
"ANGI","Angi","4.59","-0.2608695652173913","2.51586659e+08","254433.79195"
"USNA","Usana Health Sciences","17.3704","-0.2374714661984197","4.2058739e+08","40998.478492"
"SEDG","SolarEdge","37.69","-0.22703035274815425","2.965495529e+09","1.998682316025e+06"
"ADGM","Adagio Medical Holdings","0.62","-0.22500000000000006","1.7930503e+07","3.775339974182e+06"
"ARMA","Corgi ARM 2x Daily ETF","11.65","-0.2233333333333333","","0"
"SUJA","Suja Life","9","-0.2105263157894737","2.72023784e+08","88359.125116"
"BBBY","Bed Bath & Beyond","4.42","-0.20503597122302153","5.29669374e+08","1.016428056219e+06"
"JUNS","Jupiter Neurosciences","0.0834","-0.19498069498069495","5.83853e+06","3.314844987e+06"
"TDC","Teradata","27.8","-0.1916254725210817","3.236099e+09","1.000437192918e+06"
"FTHM","Fathom","0.7066","-0.1894000229436733","2.8922029e+07","75242.4432"
"EOSE","Eos Energy","3.5499","-0.18393103448275855","1.573339915e+09","1.6200136138507e+07"
"EXTR","Extreme Networks","26.9253","-0.16743042671614108","4.228055585e+09","387004.528166"
"BV","BrightView","10.93","-0.16692073170731705","1.222784e+09","658867.467579"
"ELPW","Elong Power Holding Limited Class A","0.1337","-0.16122961104140512","3.665819e+06","9.787180907952e+06"
"CC","Chemours","15.06","-0.16006692693809255","2.696272322e+09","271995.468437"
"ALIT","Alight","14.5","-0.1559953434225844","4.5256159e+08","126991.158476"
"ENSC","Ensysce Biosciences","0.3246","-0.15512753774076","5.931094e+06","4.522509119685e+06"
"LMAT","LeMaitre Vascular","89.7","-0.15201361315938738","2.421035797e+09","116529.879151"
"RBA","RB Global","94.78","-0.14658743021790024","2.0696890765e+10","439090.393336"
"AMDL","GraniteShares ETF Trust GraniteShares 2x Long AMD Daily ETF","53.59","-0.14420312999041832","","3.048420237391e+06"
"GCTK","GlucoTrack","0.5124","-0.14400267290344146","4.620665e+06","1.464384575766e+06"
"SPPL","SIMPPLE LTD.","3.03","-0.141643059490085","3.4545229e+07","2203"
"DXST","Decent Holding Inc","2.33","-0.1402214022140221","6.047299e+06","117530.977882"
"ASTE","Astec Industries","44.98","-0.1391387559808613","1.201364917e+09","49938.101822"
"AMDG","Themes ETF Trust Leverage Shares 2X Long AMD Daily ETF","92","-0.13801180549049005","","55902.109035"
"NYT","The New York Times","65.33","-0.13596085173918795","1.223843867e+10","397189.661789"
"GLXY","Galaxy Digital Inc.","19.235","-0.13121047877145442","4.239628961e+09","1.621847565593e+06"
"PWCM","PowerCompute, Inc.","1.4401","-0.1272121212121212","1.54219e+06","1.3120378066e+06"
"BANL","CBL International","3.97","-0.12708883025505713","9.602628e+06","63655.879723"
"OSS","One Stop Systems","12.46","-0.1268395234758233","3.52710802e+08","742140.747769"
"EVGO","EVgo","1.515","-0.12427745664739889","2.44032701e+08","3.271845853015e+06"
"BZFD","BuzzFeed","1.07","-0.12295081967213108","1.01960908e+08","129969.069742"
"GYGY","Game Your Game","3.5101","-0.11806532663316582","6.3969465e+07","54917.261568"
"SPCX","SpaceX","110.545","-0.11796856299369661","1.651120894058e+12","2.9540393741169e+07"
"FUSE","Fusemachines Inc.","0.9088","-0.11766990291262133","2.9854861e+07","350823.099082"
"TMDX","TransMedics Group","71.67","-0.11244582043343651","2.790793563e+09","466165.687291"
"ALA","Corgi ALAB 2x Daily ETF","14.92","-0.11243307555026763","","1564.8586"
"KD","Kyndryl","13.04","-0.11232130701157253","3.239397785e+09","549470.02371"
"EGHT","8x8 Inc","1.9909","-0.11120535714285727","3.19719142e+08","233649.843944"
"MGN","Megan Holdings","0.1366","-0.11067708333333326","5.6906e+06","8.762793534e+06"
"CHCT","Community Healthcare Trust","15.78","-0.10897797854319602","5.06006454e+08","149072.350956"
"NAGE","Niagen Bioscience","3.1","-0.10662824207492798","2.76365814e+08","244378.652617"
"AMOD","Alpha Modus","4.0437","-0.10537610619469012","2.2218733e+07","46036.0019"
"AMDC","Corgi AMD 2x Daily ETF","19.68","-0.10402913726382883","","14465.2542"
"PACS","PACS Group, Inc.","40.2","-0.10287882169158669","7.092185168e+09","199429.918162"
"TOMZ","TOMI Environmental Solutions","1.7324","-0.10238341968911917","1.5246304e+07","2312.067664"
"MDLN","Medline Inc. Class A","37.7428","-0.10221693625118926","3.5549284101e+10","1.277715751206e+06"
"ACHX","Corgi ACHR 2x Daily ETF","26.4001","-0.10162795287648121","","0"
"THRY","Thryv","2.67","-0.10101010101010109","1.31984159e+08","110491.15722"
"APMI","Corgi AMAT 2x Daily ETF","17.85","-0.10074660701871037","","0"
"CXDO","Crexendo","6.73","-0.09906291834002669","2.41170375e+08","120719.964858"
"LCID","Lucid Group","7.015","-0.09832904884318773","3.040100534e+09","1.369194612232e+06"
"AEHL","Antelope Enterprise","0.399","-0.09830508474576267","8.041532e+06","323391.892858"
"YSS","York Space Systems","13.81","-0.09797517962116263","2.011703915e+09","233152.863148"
"HLLY","Holley","2.555","-0.09717314487632506","3.40646669e+08","167654.266862"
"CYCU","Cycurion, Inc.","0.75","-0.09638554216867466","9.522248e+06","1.921264622799e+06"
"TNMG","TNL Mediagene","0.43","-0.09606895101955017","1.412573e+06","3.129326857418e+06"
"ENVB","Enveric Biosciences","1.53","-0.09467455621301771","6.888695e+06","260414.624619"
"IPDN","Professional Diversity Network","0.41","-0.09452296819787988","5.818551e+06","1819.9888"
"TYRA","Tyra Biosciences","29.49","-0.09345219797110367","1.934571493e+09","89172.262594"
"NXTT","Next Technology Holding Inc.","0.1042","-0.09233449477351915","8.556862e+06","1.9414475373817e+07"
"FGNX","FG Nexus","7","-0.0920881971465629","4.4858796e+07","996.7305"
"MGRX","Mangoceuticals","0.4159","-0.09192139737991271","7.727056e+06","626054.340676"
"FTEK","Fuel Tech","1.39","-0.09150326797385629","4.768283e+07","25085.224389"
"XCH","XCHG Limited","0.4316","-0.09136842105263157","4.2051124e+07","1.214429e+06"
"LAW","CS Disco","3.8","-0.08872901678657077","2.67440473e+08","30599.980238"
"IPW","iPower","0.5105","-0.08839285714285731","1.059042e+06","886378.3642"
"SGLY","Singularity Future Technology","5.955","-0.08805513016845332","5.713272e+06","19205.664769"
"CIX","CompX International","26.53","-0.08611780916293489","3.57738344e+08","13910.981"
"HRZN","Horizon Technology Finance","4.16","-0.08571428571428565","3.11270666e+08","242709.422147"
"BMR","Beamr Imaging","1.28","-0.08571428571428563","2.1741795e+07","160226.386475"
"LGPS","LogProstyle","0.9602","-0.08552380952380952","2.4791413e+07","3837.522171"
"YYAI","AiRWA Inc.","0.11","-0.0848585690515807","126638","1.161985192552e+07"
"SLDP","Solid Power,","2.105","-0.08478260869565211","5.1858741e+08","746563.63223"
"DDD","3D Systems Corporation","3.26","-0.08426966292134838","5.91483416e+08","505645.146425"
"ANGX","Angel Studios","4.085","-0.08408071748878924","8.31808793e+08","231531.019231"
"AREN","The Arena Group","1.4388","-0.08356687898089171","7.473638e+07","17727.740344"
"LIVN","LivaNova","78.21","-0.08338704951655446","4.692972151e+09","73982.90491"
